EventID,TimeCreated,Computer,EventRecordID,Image,ParentImage,User,CommandLine,CommandLine_norm
1,2025-12-02 19:54:03,HOST-130,361118,C:\Program Files\Git\cmd\git.exe,C:\Windows\System32\svchost.exe,NETWORK SERVICE,"""C:\Program Files\Git\cmd\git.exe"" status","""c:\program files\git\cmd\git.exe"" status"
1,2025-12-01 17:03:41,HOST-088,216884,C:\Program Files\Java\jre1.8.0_291\bin\java.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\eve,"""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service.jar""","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service.jar"""
1,2025-12-02 13:18:21,HOST-194,593361,C:\Program Files\VideoLAN\VLC\vlc.exe,C:\Windows\System32\services.exe,DOMAIN\charlie,"""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user\Videos\sample.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user\videos\sample.mp4"""
1,2025-12-01 17:58:49,HOST-127,459065,C:\Program Files\Mozilla Firefox\firefox.exe,C:\Windows\System32\services.exe,DOMAIN\charlie,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 1"" about:blank","""c:\program files\mozilla firefox\firefox.exe"" --type=renderer data\profile 1"" about:blank"
1,2025-11-29 04:24:24,HOST-164,323573,C:\Program Files\7-Zip\7zFM.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\charlie,"""C:\Program Files\7-Zip\7zFM.exe"" a ""C:\Users\user\Archives\backup.7z"" ""C:\Users\user\Documents\*""","""c:\program files\7-zip\7zfm.exe"" a ""c:\users\user\archives\backup.7z"" ""c:\users\user\documents\*"""
1,2025-11-27 14:51:58,HOST-079,818008,C:\Windows\System32\svchost.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\eve,"""C:\Windows\System32\svchost.exe""","""c:\windows\system32\svchost.exe"""
1,2025-11-28 06:26:26,HOST-077,301225,C:\Program Files\Zoom\bin\Zoom.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\david,"""C:\Program Files\Zoom\bin\Zoom.exe""","""c:\program files\zoom\bin\zoom.exe"""
1,2025-12-02 15:19:16,HOST-197,596789,C:\Program Files\Mozilla Firefox\firefox.exe,C:\Program Files\Git\bin\bash.exe,LOCAL SERVICE,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Default"" https://docs.company.com","""c:\program files\mozilla firefox\firefox.exe"" --type=renderer data\default"" https://docs.company.com"
1,2025-11-30 01:19:28,HOST-168,488802,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,C:\Windows\explorer.exe,LOCAL SERVICE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" ""C:\Users\bob\Desktop\notes.txt""","""c:\program files\microsoft office\root\office16\excel.exe"" ""c:\users\bob\desktop\notes.txt"""
1,2025-11-30 04:44:26,HOST-038,571552,C:\Windows\System32\svchost.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\eve,"""C:\Windows\System32\svchost.exe""","""c:\windows\system32\svchost.exe"""
1,2025-11-26 10:32:30,HOST-079,899248,C:\Program Files\Zoom\bin\Zoom.exe,C:\Windows\System32\cmd.exe,LOCAL SERVICE,"""C:\Program Files\Zoom\bin\Zoom.exe""","""c:\program files\zoom\bin\zoom.exe"""
1,2025-11-28 01:38:49,HOST-104,579083,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,C:\Windows\System32\svchost.exe,DOMAIN\alice,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe""",
1,2025-11-28 21:39:04,HOST-197,794214,C:\Windows\System32\cmd.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\eve,"""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users && echo done""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users && echo done"""
1,2025-12-01 13:24:26,HOST-184,929339,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,C:\Program Files\Git\bin\bash.exe,DOMAIN\eve,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE C:\Users\bob\Desktop\notes.txt,c:\program files\microsoft office\root\office16\outlook.exe c:\users\bob\desktop\notes.txt
1,2025-11-28 23:30:24,HOST-098,747554,C:\Program Files\Notepad++\notepad++.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,NT AUTHORITY\SYSTEM,"""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\charlie\Downloads\budget.xlsx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\charlie\downloads\budget.xlsx"""
1,2025-11-30 07:41:35,HOST-129,857962,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,C:\Windows\System32\services.exe,NETWORK SERVICE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" ""C:\Users\alice\Documents\report.docx""","""c:\program files\microsoft office\root\office16\excel.exe"" ""c:\users\alice\documents\report.docx"""
1,2025-12-02 06:45:01,HOST-123,361982,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Program Files\Git\bin\bash.exe,NETWORK SERVICE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -Command ""Get-Process | Sort-Object CPU -Descending | Select-Object -First 10""","""c:\windows\system32\windowspowershell\v1.0\powershell.exe"" -noprofile -executionpolicy bypass -command ""get-process | sort-object cpu -descending | select-object -first 10"""
1,2025-11-29 17:17:37,HOST-072,664024,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\services.exe,LOCAL SERVICE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -Command ""Get-Service | Where-Object {$_.Status -eq ""Running""}""","""c:\windows\system32\windowspowershell\v1.0\powershell.exe"" -noprofile -executionpolicy bypass -command ""get-service | where-object {$_.status -eq ""running""}"""
1,2025-11-27 06:26:24,HOST-095,440310,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,C:\Windows\System32\services.exe,NETWORK SERVICE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" ""C:\Users\bob\Desktop\notes.txt""","""c:\program files\microsoft office\root\office16\outlook.exe"" ""c:\users\bob\desktop\notes.txt"""
1,2025-11-29 23:56:14,HOST-199,701975,C:\Windows\explorer.exe,C:\Program Files\Git\bin\bash.exe,LOCAL SERVICE,"""C:\Windows\explorer.exe""","""c:\windows\explorer.exe"""
1,2025-12-03 00:05:38,HOST-052,899840,C:\Program Files\VMware\VMware Workstation\vmware.exe,C:\Windows\explorer.exe,DOMAIN\bob,"""C:\Program Files\VMware\VMware Workstation\vmware.exe""","""c:\program files\vmware\vmware workstation\vmware.exe"""
1,2025-11-28 01:48:12,HOST-170,909606,C:\Program Files\Notepad++\notepad++.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\eve,"""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\bob\Desktop\notes.txt""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\bob\desktop\notes.txt"""
1,2025-11-30 18:06:18,HOST-198,910237,C:\Program Files\Microsoft VS Code\Code.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\bob,"""C:\Program Files\Microsoft VS Code\Code.exe""","""c:\program files\microsoft vs code\code.exe"""
1,2025-11-30 09:53:10,HOST-115,308651,C:\Program Files\Mozilla Firefox\firefox.exe,C:\Windows\System32\svchost.exe,DOMAIN\david,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 1"" https://docs.company.com","""c:\program files\mozilla firefox\firefox.exe"" --type=renderer data\profile 1"" https://docs.company.com"
1,2025-11-28 01:44:45,HOST-174,224980,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\eve,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" ""C:\Users\charlie\Downloads\budget.xlsx""","""c:\program files\microsoft office\root\office16\excel.exe"" ""c:\users\charlie\downloads\budget.xlsx"""
1,2025-11-26 22:52:46,HOST-165,972073,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,C:\Windows\System32\cmd.exe,LOCAL SERVICE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe""",
1,2025-11-26 18:14:04,HOST-136,628704,C:\Program Files\Git\cmd\git.exe,C:\Windows\System32\svchost.exe,DOMAIN\alice,"""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo.git"
1,2025-11-27 06:53:44,HOST-084,692767,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,NETWORK SERVICE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" ""C:\Users\bob\Desktop\notes.txt""","""c:\program files\microsoft office\root\office16\outlook.exe"" ""c:\users\bob\desktop\notes.txt"""
1,2025-11-27 10:26:33,HOST-024,701804,C:\Program Files\Notepad++\notepad++.exe,C:\Windows\explorer.exe,DOMAIN\bob,"""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\charlie\Downloads\budget.xlsx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\charlie\downloads\budget.xlsx"""
1,2025-12-02 00:32:19,HOST-120,573210,C:\Program Files\Google\Chrome\Application\chrome.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\david,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 2"" https://mail.company.com","""c:\program files\google\chrome\application\chrome.exe"" --type=renderer data\profile 2"" https://mail.company.com"
1,2025-12-03 08:26:07,HOST-190,456316,C:\Windows\System32\conhost.exe,C:\Windows\System32\svchost.exe,DOMAIN\charlie,"""C:\Windows\System32\conhost.exe""","""c:\windows\system32\conhost.exe"""
1,2025-11-26 10:44:24,HOST-117,753986,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,LOCAL SERVICE,"""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users && echo done""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users && echo done"""
1,2025-11-28 04:43:27,HOST-100,371426,C:\Windows\System32\cmd.exe,C:\Windows\explorer.exe,DOMAIN\alice,"""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users && echo done""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users && echo done"""
1,2025-12-03 08:12:24,HOST-058,471872,C:\Program Files\Notepad++\notepad++.exe,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,"""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\charlie\Downloads\budget.xlsx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\charlie\downloads\budget.xlsx"""
1,2025-11-30 02:44:28,HOST-184,290407,C:\Program Files\7-Zip\7zFM.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\charlie,"""C:\Program Files\7-Zip\7zFM.exe"" a ""C:\Users\user\Archives\backup.7z"" ""C:\Users\user\Documents\*""","""c:\program files\7-zip\7zfm.exe"" a ""c:\users\user\archives\backup.7z"" ""c:\users\user\documents\*"""
1,2025-12-02 22:11:52,HOST-026,465449,C:\Program Files\Notepad++\notepad++.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\alice,"""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\alice\Documents\report.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\alice\documents\report.docx"""
1,2025-11-28 19:38:21,HOST-018,417644,C:\Windows\System32\svchost.exe,C:\Windows\explorer.exe,NT AUTHORITY\SYSTEM,"""C:\Windows\System32\svchost.exe""","""c:\windows\system32\svchost.exe"""
1,2025-11-26 16:50:24,HOST-042,243982,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,C:\Windows\explorer.exe,LOCAL SERVICE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" ""C:\Users\alice\Documents\report.docx""","""c:\program files\microsoft office\root\office16\excel.exe"" ""c:\users\alice\documents\report.docx"""
1,2025-11-28 21:38:38,HOST-113,498895,C:\Program Files\Git\bin\bash.exe,C:\Windows\System32\services.exe,DOMAIN\bob,"""C:\Program Files\Git\bin\bash.exe"" -lc ""git --version""","""c:\program files\git\bin\bash.exe"" -lc ""git --version"""
1,2025-11-30 23:43:10,HOST-013,718887,C:\Program Files\VMware\VMware Workstation\vmware.exe,C:\Windows\System32\cmd.exe,NETWORK SERVICE,"""C:\Program Files\VMware\VMware Workstation\vmware.exe""","""c:\program files\vmware\vmware workstation\vmware.exe"""
1,2025-11-28 21:57:03,HOST-032,226204,C:\Program Files\Mozilla Firefox\firefox.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\bob,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 2"" https://intranet.local","""c:\program files\mozilla firefox\firefox.exe"" --type=renderer data\profile 2"" https://intranet.local"
1,2025-11-27 11:20:03,HOST-126,938641,C:\Windows\System32\svchost.exe,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,"""C:\Windows\System32\svchost.exe""","""c:\windows\system32\svchost.exe"""
1,2025-12-01 21:59:12,HOST-130,116929,C:\Program Files\VideoLAN\VLC\vlc.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,"""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user\Videos\sample.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user\videos\sample.mp4"""
1,2025-11-27 14:02:08,HOST-002,471910,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,C:\Windows\System32\cmd.exe,LOCAL SERVICE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe""",
1,2025-11-27 09:29:15,HOST-093,782028,C:\Program Files\Google\Chrome\Application\chrome.exe,C:\Windows\System32\cmd.exe,DOMAIN\eve,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 2"" about:blank","""c:\program files\google\chrome\application\chrome.exe"" --type=renderer data\profile 2"" about:blank"
1,2025-11-29 16:54:22,HOST-165,865071,C:\Program Files\VideoLAN\VLC\vlc.exe,C:\Windows\System32\services.exe,LOCAL SERVICE,"""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user\Videos\sample.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user\videos\sample.mp4"""
1,2025-11-26 11:35:26,HOST-166,234163,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\explorer.exe,NT AUTHORITY\SYSTEM,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -Command ""Get-Service | Where-Object {$_.Status -eq ""Running""}""","""c:\windows\system32\windowspowershell\v1.0\powershell.exe"" -noprofile -executionpolicy bypass -command ""get-service | where-object {$_.status -eq ""running""}"""
1,2025-11-26 20:14:46,HOST-133,164153,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\charlie,"""C:\Windows\explorer.exe""","""c:\windows\explorer.exe"""
1,2025-12-01 09:43:51,HOST-153,963240,C:\Program Files\Java\jre1.8.0_291\bin\java.exe,C:\Windows\System32\svchost.exe,DOMAIN\david,"""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service.jar""","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service.jar"""
1,2025-11-28 13:47:18,HOST-041,482801,C:\Program Files\Mozilla Firefox\firefox.exe,C:\Windows\explorer.exe,LOCAL SERVICE,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 2"" https://docs.company.com","""c:\program files\mozilla firefox\firefox.exe"" --type=renderer data\profile 2"" https://docs.company.com"
1,2025-12-01 06:27:44,HOST-029,755687,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,DOMAIN\charlie,"""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users && echo done""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users && echo done"""
1,2025-11-26 16:24:46,HOST-096,447688,C:\Program Files\Docker\Docker\resources\bin\docker.exe,C:\Windows\System32\svchost.exe,DOMAIN\eve,C:\Program Files\Docker\Docker\resources\bin\docker.exe run --rm hello-world,c:\program files\docker\docker\resources\bin\docker.exe run --rm hello-world
1,2025-11-26 22:26:00,HOST-008,665680,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NETWORK SERVICE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -Command ""Get-Service | Where-Object {$_.Status -eq ""Running""}""","""c:\windows\system32\windowspowershell\v1.0\powershell.exe"" -noprofile -executionpolicy bypass -command ""get-service | where-object {$_.status -eq ""running""}"""
1,2025-11-27 11:43:20,HOST-097,540279,C:\Program Files\Mozilla Firefox\firefox.exe,C:\Windows\System32\services.exe,DOMAIN\charlie,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Default"" about:blank","""c:\program files\mozilla firefox\firefox.exe"" --type=renderer data\default"" about:blank"
1,2025-12-02 21:13:21,HOST-017,561809,C:\Program Files\VideoLAN\VLC\vlc.exe,C:\Windows\System32\cmd.exe,DOMAIN\bob,"""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user\Videos\sample.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user\videos\sample.mp4"""
1,2025-11-29 11:42:20,HOST-035,234425,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,C:\Windows\System32\cmd.exe,DOMAIN\alice,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" ""C:\Users\bob\Desktop\notes.txt""","""c:\program files\microsoft office\root\office16\outlook.exe"" ""c:\users\bob\desktop\notes.txt"""
1,2025-12-02 04:03:20,HOST-083,616740,C:\Program Files\Docker\Docker\resources\bin\docker.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\SYSTEM,"""C:\Program Files\Docker\Docker\resources\bin\docker.exe"" run --rm hello-world","""c:\program files\docker\docker\resources\bin\docker.exe"" run --rm hello-world"
1,2025-11-28 02:25:24,HOST-192,336508,C:\Windows\explorer.exe,C:\Windows\explorer.exe,DOMAIN\david,"""C:\Windows\explorer.exe""","""c:\windows\explorer.exe"""
1,2025-11-27 15:32:21,HOST-169,361912,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\bob,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 1"" about:blank","""c:\program files (x86)\microsoft\edge\application\msedge.exe"" --type=renderer data\profile 1"" about:blank"
1,2025-12-01 23:30:00,HOST-058,800822,C:\Program Files\Mozilla Firefox\firefox.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\eve,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 2"" about:blank","""c:\program files\mozilla firefox\firefox.exe"" --type=renderer data\profile 2"" about:blank"
1,2025-11-28 03:11:17,HOST-152,707511,C:\Windows\explorer.exe,C:\Windows\System32\svchost.exe,DOMAIN\eve,"""C:\Windows\explorer.exe""","""c:\windows\explorer.exe"""
1,2025-11-28 13:57:03,HOST-189,115017,C:\Program Files\Git\bin\bash.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\alice,"""C:\Program Files\Git\bin\bash.exe"" -lc ""ls -la /mnt/c/Users""","""c:\program files\git\bin\bash.exe"" -lc ""ls -la /mnt/c/users"""
1,2025-12-03 07:31:18,HOST-037,604130,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,C:\Windows\explorer.exe,DOMAIN\alice,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\bob\Desktop\notes.txt""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\bob\desktop\notes.txt"""
1,2025-12-01 07:02:44,HOST-124,574065,C:\Program Files\7-Zip\7zFM.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\SYSTEM,"""C:\Program Files\7-Zip\7zFM.exe"" a ""C:\Users\user\Archives\backup.7z"" ""C:\Users\user\Documents\*""","""c:\program files\7-zip\7zfm.exe"" a ""c:\users\user\archives\backup.7z"" ""c:\users\user\documents\*"""
1,2025-11-27 19:12:24,HOST-055,881147,C:\Program Files\Docker\Docker\resources\bin\docker.exe,C:\Windows\System32\svchost.exe,NETWORK SERVICE,"""C:\Program Files\Docker\Docker\resources\bin\docker.exe"" run --rm hello-world","""c:\program files\docker\docker\resources\bin\docker.exe"" run --rm hello-world"
1,2025-12-02 06:50:30,HOST-072,909508,C:\Windows\System32\svchost.exe,C:\Windows\explorer.exe,NT AUTHORITY\SYSTEM,"""C:\Windows\System32\svchost.exe""","""c:\windows\system32\svchost.exe"""
1,2025-11-30 12:36:48,HOST-141,900345,C:\Program Files\Java\jre1.8.0_291\bin\java.exe,C:\Windows\System32\services.exe,NETWORK SERVICE,"""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service.jar""","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service.jar"""
1,2025-12-02 23:08:33,HOST-133,232359,C:\Program Files\Google\Chrome\Application\chrome.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\eve,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Profile 1"" https://mail.company.com","""c:\program files\google\chrome\application\chrome.exe"" --type=renderer data\profile 1"" https://mail.company.com"
1,2025-12-03 01:13:26,HOST-025,847315,C:\Program Files\VMware\VMware Workstation\vmware.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\david,"""C:\Program Files\VMware\VMware Workstation\vmware.exe""","""c:\program files\vmware\vmware workstation\vmware.exe"""
1,2025-12-03 02:02:57,HOST-076,186997,C:\Windows\System32\wuauclt.exe,C:\Windows\System32\svchost.exe,DOMAIN\charlie,"""C:\Windows\System32\wuauclt.exe"" /detectnow","""c:\windows\system32\wuauclt.exe"" /detectnow"
1,2025-11-29 01:30:36,HOST-130,913602,C:\Program Files\Git\bin\bash.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\charlie,"""C:\Program Files\Git\bin\bash.exe"" -lc ""ls -la /mnt/c/Users""","""c:\program files\git\bin\bash.exe"" -lc ""ls -la /mnt/c/users"""
1,2025-11-28 05:05:45,HOST-005,690225,C:\Windows\System32\wuauclt.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\david,"""C:\Windows\System32\wuauclt.exe"" /detectnow","""c:\windows\system32\wuauclt.exe"" /detectnow"
1,2025-12-02 19:30:59,HOST-136,274853,C:\Program Files\Notepad++\notepad++.exe,C:\Windows\System32\svchost.exe,DOMAIN\alice,"""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\charlie\Downloads\budget.xlsx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\charlie\downloads\budget.xlsx"""
1,2025-11-28 05:10:39,HOST-096,667092,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\charlie,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --user-data-dir=""C:\Users\user\AppData\Local\Google\Chrome\User Data\Default"" https://docs.company.com","""c:\program files (x86)\microsoft\edge\application\msedge.exe"" --type=renderer data\default"" https://docs.company.com"
1,2025-12-01 05:39:07,HOST-157,410899,C:\Program Files\7-Zip\7zFM.exe,C:\Windows\System32\svchost.exe,LOCAL SERVICE,C:\Program Files\7-Zip\7zFM.exe a C:\Users\user\Archives\backup.7z C:\Users\user\Documents\*,c:\program files\7-zip\7zfm.exe a c:\users\user\archives\backup.7z c:\users\user\documents\*
1,2025-11-30 00:16:07,HOST-100,100370,C:\Program Files\VideoLAN\VLC\vlc.exe,C:\Windows\System32\cmd.exe,LOCAL SERVICE,"""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user\Videos\sample.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user\videos\sample.mp4"""
1,2025-11-28 21:41:37,HOST-020,869089,C:\Program Files\Microsoft VS Code\Code.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\eve,"""C:\Program Files\Microsoft VS Code\Code.exe""","""c:\program files\microsoft vs code\code.exe"""
1,2025-12-02 04:58:15,HOST-157,962392,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\bob,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -Command ""Get-ChildItem -Path C:\Users -Recurse -ErrorAction SilentlyContinue | Measure-Object""","""c:\windows\system32\windowspowershell\v1.0\powershell.exe"" -noprofile -executionpolicy bypass -command ""get-childitem -path c:\users -recurse -erroraction silentlycontinue | measure-object"""
1,2025-12-01 02:46:34,HOST-042,720145,C:\Program Files\Git\bin\bash.exe,C:\Program Files\Git\bin\bash.exe,DOMAIN\david,"""C:\Program Files\Git\bin\bash.exe"" -lc ""ls -la /mnt/c/Users""","""c:\program files\git\bin\bash.exe"" -lc ""ls -la /mnt/c/users"""
1,2025-11-29 17:20:37,HOST-050,247262,C:\Windows\System32\wuauclt.exe,C:\Windows\System32\services.exe,DOMAIN\david,"""C:\Windows\System32\wuauclt.exe"" /detectnow","""c:\windows\system32\wuauclt.exe"" /detectnow"
1,2025-12-01 18:02:01,HOST-103,249326,C:\Program Files\Zoom\bin\Zoom.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DOMAIN\bob,"""C:\Program Files\Zoom\bin\Zoom.exe""","""c:\program files\zoom\bin\zoom.exe"""
1,2025-12-02 16:31:51,HOST-173,426275,C:\Windows\System32\svchost.exe,C:\Windows\System32\services.exe,DOMAIN\eve,"""C:\Windows\System32\svchost.exe""","""c:\windows\system32\svchost.exe"""
1,2025-12-01 16:32:43,HOST-135,413337,C:\Windows\System32\conhost.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DOMAIN\bob,"""C:\Windows\System32\conhost.exe""","""c:\windows\system32\conhost.exe"""
1,2025-11-30 12:19:21,HOST-032,385320,C:\Windows\explorer.exe,C:\Windows\System32\services.exe,NETWORK SERVICE,"""C:\Windows\explorer.exe""","""c:\windows\explorer.exe"""
