"EventID","TimeCreated","Computer","EventRecordID","Image","ParentImage","User","CommandLine","CommandLine_norm"
"1","2025-11-22 02:07:04","HOST-359","664172","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\services.exe","DOMAIN\user93","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user93\AppData\Local\4001ff"" https://docs.company.com/page82","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user93\appdata\local\4001ff"" https://docs.company.com/page82"
"1","2025-11-27 06:45:12","HOST-381","230364","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\explorer.exe","DOMAIN\user213","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE C:\Users\user213\Documents\file_6.docx","c:\program files\microsoft office\root\office16\winword.exe c:\users\user213\documents\file_6.docx"
"1","2025-11-24 20:03:33","HOST-298","3213853","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\svchost.exe","DOMAIN\user198","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user198\Videos\video_240.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user198\videos\video_240.mp4"""
"1","2025-11-27 20:20:28","HOST-303","7073445","C:\Program Files\7-Zip\7z.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user16","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user16\Archives\backup_27.7z"" ""C:\Users\user16\Documents\*"" --session c56bcb","""c:\program files\7-zip\7z.exe"" a ""c:\users\user16\archives\backup_27.7z"" ""c:\users\user16\documents\*"" --session c56bcb"
"1","2025-11-20 20:12:51","HOST-201","4696118","C:\Program Files\Git\cmd\git.exe","C:\Windows\System32\cmd.exe","DOMAIN\user188","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo230.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo230.git"
"1","2025-11-21 15:39:36","HOST-340","7595087","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\cmd.exe","DOMAIN\user171","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user171\Videos\video_242.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user171\videos\video_242.mp4"""
"1","2025-11-30 05:00:50","HOST-387","1891109","C:\Program Files\Microsoft VS Code\Code.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user82","""C:\Program Files\Microsoft VS Code\Code.exe"" ""C:\Projects\repo189\README.md"" --session 134b37","""c:\program files\microsoft vs code\code.exe"" ""c:\projects\repo189\readme.md"" --session 134b37"
"1","2025-12-02 10:44:57","HOST-048","9831909","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\explorer.exe","DOMAIN\user97","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user97\Videos\video_66.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user97\videos\video_66.mp4"""
"1","2025-11-21 10:18:06","HOST-256","5772353","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","C:\Windows\explorer.exe","DOMAIN\user140","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-ChildItem C:\Users"" --session ddbe0d","""c:\windows\system32\windowspowershell\v1.0\powershell.exe"" -noprofile -command ""get-childitem c:\users"" --session ddbe0d"
"1","2025-11-22 19:33:51","HOST-253","5813463","C:\Program Files\7-Zip\7z.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user92","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user92\Archives\backup_429.7z"" ""C:\Users\user92\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user92\archives\backup_429.7z"" ""c:\users\user92\documents\*"""
"1","2025-11-27 17:38:54","HOST-166","668872","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Program Files\Git\bin\bash.exe","DOMAIN\user226","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user226\Documents\file_393.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user226\documents\file_393.docx"""
"1","2025-11-23 19:56:03","HOST-241","4105710","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\services.exe","DOMAIN\user172","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user172\Videos\video_274.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user172\videos\video_274.mp4"""
"1","2025-11-30 18:44:13","HOST-200","1762500","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\services.exe","DOMAIN\user168","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user168\Videos\video_248.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user168\videos\video_248.mp4"""
"1","2025-11-24 05:31:18","HOST-066","4670479","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user285","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user285\Videos\video_211.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user285\videos\video_211.mp4"""
"1","2025-11-24 08:02:10","HOST-136","394543","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","C:\Windows\System32\cmd.exe","DOMAIN\user119","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-Service"" --session 52e76d","""c:\windows\system32\windowspowershell\v1.0\powershell.exe"" -noprofile -command ""get-service"" --session 52e76d"
"1","2025-11-22 20:08:22","HOST-052","106984","C:\Windows\explorer.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user126","""C:\Windows\explorer.exe"" --arg80","""c:\windows\explorer.exe"" --arg80"
"1","2025-11-24 20:59:21","HOST-122","7018036","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user163","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user163\AppData\Local\8c5541"" https://docs.company.com/page14","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user163\appdata\local\8c5541"" https://docs.company.com/page14"
"1","2025-11-28 05:46:13","HOST-134","8492795","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\services.exe","DOMAIN\user70","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user70\Videos\video_51.mp4"" --session cc6ba7","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user70\videos\video_51.mp4"" --session cc6ba7"
"1","2025-11-29 16:01:30","HOST-273","923375","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user123","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user123\Documents\file_19.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user123\documents\file_19.docx"""
"1","2025-11-26 23:44:39","HOST-393","1588755","C:\Program Files\Java\jre1.8.0_291\bin\java.exe","C:\Windows\System32\services.exe","DOMAIN\user230","""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service_24.jar""","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service_24.jar"""
"1","2025-11-25 07:55:20","HOST-029","5729192","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user168","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user168\AppData\Local\285f1b"" https://docs.company.com/page20","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user168\appdata\local\285f1b"" https://docs.company.com/page20"
"1","2025-12-02 20:00:28","HOST-065","9600358","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\explorer.exe","DOMAIN\user96","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user96\AppData\Local\24ba7b"" https://docs.company.com/page154","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user96\appdata\local\24ba7b"" https://docs.company.com/page154"
"1","2025-11-26 18:35:53","HOST-352","9935055","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\cmd.exe","DOMAIN\user245","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user245\AppData\Local\5d147e"" https://docs.company.com/page132","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user245\appdata\local\5d147e"" https://docs.company.com/page132"
"1","2025-12-03 05:53:29","HOST-087","4770203","C:\Windows\System32\cmd.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user43","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user43 && echo c2d179""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user43 && echo c2d179"""
"1","2025-11-20 15:22:17","HOST-115","3118456","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\cmd.exe","DOMAIN\user219","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user219\AppData\Local\0f5422"" https://docs.company.com/page28","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user219\appdata\local\0f5422"" https://docs.company.com/page28"
"1","2025-11-20 13:58:32","HOST-234","4722257","C:\Program Files\Git\cmd\git.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user258","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo436.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo436.git"
"1","2025-11-21 14:47:56","HOST-369","837382","C:\Program Files\Git\cmd\git.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user287","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo390.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo390.git"
"1","2025-11-24 23:29:22","HOST-353","4504841","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\explorer.exe","DOMAIN\user144","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user144\Documents\file_195.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user144\documents\file_195.docx"""
"1","2025-11-23 19:02:20","HOST-394","3824100","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\services.exe","DOMAIN\user66","C:\Program Files\Notepad++\notepad++.exe C:\Users\user66\Documents\file_251.docx","c:\program files\notepad++\notepad++.exe c:\users\user66\documents\file_251.docx"
"1","2025-11-27 08:43:31","HOST-135","9849794","C:\Program Files\Microsoft VS Code\Code.exe","C:\Windows\System32\cmd.exe","DOMAIN\user84","""C:\Program Files\Microsoft VS Code\Code.exe"" ""C:\Projects\repo169\README.md""","""c:\program files\microsoft vs code\code.exe"" ""c:\projects\repo169\readme.md"""
"1","2025-12-01 09:07:54","HOST-300","5925470","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\services.exe","DOMAIN\user100","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user100\AppData\Local\d126d4"" https://docs.company.com/page187","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user100\appdata\local\d126d4"" https://docs.company.com/page187"
"1","2025-11-27 15:45:48","HOST-261","637101","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\services.exe","DOMAIN\user258","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user258\AppData\Local\a1d28f"" https://docs.company.com/page50","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user258\appdata\local\a1d28f"" https://docs.company.com/page50"
"1","2025-11-24 02:30:41","HOST-219","4616376","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\svchost.exe","DOMAIN\user275","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user275\Documents\file_245.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user275\documents\file_245.docx"""
"1","2025-11-30 17:07:49","HOST-368","5697530","C:\Windows\System32\cmd.exe","C:\Windows\System32\services.exe","DOMAIN\user272","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user272 && echo aabe7d""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user272 && echo aabe7d"""
"1","2025-11-19 23:07:07","HOST-378","4058677","C:\Windows\System32\svchost.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user56","""C:\Windows\System32\svchost.exe"" --arg37","""c:\windows\system32\svchost.exe"" --arg37"
"1","2025-11-19 10:05:40","HOST-335","1158154","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\services.exe","DOMAIN\user115","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user115\Documents\file_125.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user115\documents\file_125.docx"""
"1","2025-11-29 11:39:48","HOST-236","1488074","C:\Windows\explorer.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user41","""C:\Windows\explorer.exe"" --arg100","""c:\windows\explorer.exe"" --arg100"
"1","2025-12-01 13:19:34","HOST-155","7726878","C:\Windows\System32\cmd.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user80","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user80 && echo 500589""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user80 && echo 500589"""
"1","2025-12-01 17:32:43","HOST-270","2470192","C:\Program Files\7-Zip\7z.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user83","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user83\Archives\backup_341.7z"" ""C:\Users\user83\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user83\archives\backup_341.7z"" ""c:\users\user83\documents\*"""
"1","2025-11-24 00:06:48","HOST-289","6278976","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user179","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user179\AppData\Local\7880f8"" https://docs.company.com/page191","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user179\appdata\local\7880f8"" https://docs.company.com/page191"
"1","2025-11-21 03:36:49","HOST-079","7557592","C:\Program Files\Git\cmd\git.exe","C:\Windows\System32\cmd.exe","DOMAIN\user169","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo485.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo485.git"
"1","2025-12-02 05:02:27","HOST-032","4716323","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\cmd.exe","DOMAIN\user18","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user18\Documents\file_354.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user18\documents\file_354.docx"""
"1","2025-11-21 06:29:22","HOST-005","8102853","C:\Program Files\Git\cmd\git.exe","C:\Program Files\Git\bin\bash.exe","NT AUTHORITY\SYSTEM","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo362.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo362.git"
"1","2025-11-25 16:51:01","HOST-309","1000046","C:\Program Files\Git\cmd\git.exe","C:\Windows\System32\svchost.exe","DOMAIN\user200","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo111.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo111.git"
"1","2025-11-26 14:27:51","HOST-272","7860295","C:\Program Files\Java\jre1.8.0_291\bin\java.exe","C:\Windows\System32\svchost.exe","DOMAIN\user114","""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service_18.jar""","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service_18.jar"""
"1","2025-12-02 13:32:34","HOST-117","7371503","C:\Program Files\Java\jre1.8.0_291\bin\java.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user92","C:\Program Files\Java\jre1.8.0_291\bin\java.exe -jar C:\Program Files\app\service_10.jar","c:\program files\java\jre1.8.0_291\bin\java.exe -jar c:\program files\app\service_10.jar"
"1","2025-11-24 04:30:15","HOST-255","8928106","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\explorer.exe","DOMAIN\user106","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user106\Documents\file_68.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user106\documents\file_68.docx"""
"1","2025-11-29 20:55:45","HOST-333","9364013","C:\Windows\explorer.exe","C:\Windows\explorer.exe","DOMAIN\user56","C:\Windows\explorer.exe --arg3","c:\windows\explorer.exe --arg3"
"1","2025-12-01 07:31:56","HOST-267","3448587","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user290","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user290\AppData\Local\cfc70e"" https://docs.company.com/page94","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user290\appdata\local\cfc70e"" https://docs.company.com/page94"
"1","2025-11-23 06:26:08","HOST-395","6014808","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\svchost.exe","DOMAIN\user38","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user38\Documents\file_473.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user38\documents\file_473.docx"""
"1","2025-12-02 03:27:07","HOST-210","4538158","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user195","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user195\Videos\video_128.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user195\videos\video_128.mp4"""
"1","2025-11-30 16:54:29","HOST-042","6155065","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user83","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user83\Documents\file_326.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user83\documents\file_326.docx"""
"1","2025-11-23 08:45:10","HOST-128","6707092","C:\Windows\explorer.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user263","""C:\Windows\explorer.exe"" --arg58","""c:\windows\explorer.exe"" --arg58"
"1","2025-11-26 10:11:14","HOST-093","6878527","C:\Program Files\Git\cmd\git.exe","C:\Windows\explorer.exe","DOMAIN\user296","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo343.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo343.git"
"1","2025-11-24 03:41:57","HOST-291","2959454","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\services.exe","DOMAIN\user22","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user22\Documents\file_441.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user22\documents\file_441.docx"""
"1","2025-11-30 06:37:34","HOST-255","4057093","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\svchost.exe","DOMAIN\user60","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user60\Videos\video_277.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user60\videos\video_277.mp4"""
"1","2025-11-29 23:06:11","HOST-187","7012972","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\svchost.exe","DOMAIN\user44","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user44\AppData\Local\9ca315"" https://docs.company.com/page54 --session a8c45a","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user44\appdata\local\9ca315"" https://docs.company.com/page54 --session a8c45a"
"1","2025-11-27 06:01:12","HOST-226","8006129","C:\Program Files\Git\cmd\git.exe","C:\Windows\explorer.exe","DOMAIN\user10","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo444.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo444.git"
"1","2025-12-02 23:00:22","HOST-114","2691978","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\explorer.exe","DOMAIN\user71","C:\Program Files\Google\Chrome\Application\chrome.exe --user-data-dir=C:\Users\user71\AppData\Local\7a16ea https://docs.company.com/page70","c:\program files\google\chrome\application\chrome.exe --user-data-dir=c:\users\user71\appdata\local\7a16ea https://docs.company.com/page70"
"1","2025-12-02 18:29:57","HOST-392","1778747","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe","DOMAIN\user206","""C:\Windows\System32\svchost.exe"" --arg40 --session 8ce96e","""c:\windows\system32\svchost.exe"" --arg40 --session 8ce96e"
"1","2025-12-01 20:33:52","HOST-260","3139478","C:\Program Files\7-Zip\7z.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user185","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user185\Archives\backup_394.7z"" ""C:\Users\user185\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user185\archives\backup_394.7z"" ""c:\users\user185\documents\*"""
"1","2025-11-30 19:21:50","HOST-329","1810996","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\cmd.exe","DOMAIN\user138","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user138\Documents\file_33.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user138\documents\file_33.docx"""
"1","2025-11-26 07:22:51","HOST-150","1731449","C:\Program Files\Microsoft VS Code\Code.exe","C:\Windows\explorer.exe","DOMAIN\user19","""C:\Program Files\Microsoft VS Code\Code.exe"" ""C:\Projects\repo76\README.md"" --session 0a1159","""c:\program files\microsoft vs code\code.exe"" ""c:\projects\repo76\readme.md"" --session 0a1159"
"1","2025-11-20 19:37:05","HOST-134","818798","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\cmd.exe","DOMAIN\user294","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user294\AppData\Local\5c4f9d"" https://docs.company.com/page15","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user294\appdata\local\5c4f9d"" https://docs.company.com/page15"
"1","2025-12-01 03:49:23","HOST-083","8332151","C:\Program Files\Notepad++\notepad++.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user12","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user12\Documents\file_178.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user12\documents\file_178.docx"""
"1","2025-11-30 06:43:03","HOST-245","5483123","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Program Files\Git\bin\bash.exe","DOMAIN\user61","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user61\Documents\file_231.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user61\documents\file_231.docx"""
"1","2025-11-27 21:42:42","HOST-256","919041","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\svchost.exe","DOMAIN\user266","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user266\Documents\file_157.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user266\documents\file_157.docx"""
"1","2025-11-20 12:42:10","HOST-105","4947986","C:\Windows\System32\cmd.exe","C:\Windows\System32\services.exe","DOMAIN\user229","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user229 && echo 793ff2"" --session 0240e9","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user229 && echo 793ff2"" --session 0240e9"
"1","2025-11-26 14:37:38","HOST-333","5021523","C:\Windows\System32\cmd.exe","C:\Windows\System32\services.exe","DOMAIN\user248","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user248 && echo faa084""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user248 && echo faa084"""
"1","2025-11-23 09:04:42","HOST-025","8252788","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\cmd.exe","DOMAIN\user238","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user238\AppData\Local\d99d3b"" https://docs.company.com/page85","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user238\appdata\local\d99d3b"" https://docs.company.com/page85"
"1","2025-11-22 11:06:38","HOST-377","4980062","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\explorer.exe","DOMAIN\user44","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user44\AppData\Local\9efa6f"" https://docs.company.com/page55","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user44\appdata\local\9efa6f"" https://docs.company.com/page55"
"1","2025-12-02 04:33:52","HOST-015","9871532","C:\Program Files\Git\cmd\git.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user54","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo63.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo63.git"
"1","2025-11-20 21:33:07","HOST-269","6792766","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\services.exe","DOMAIN\user63","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user63\Videos\video_147.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user63\videos\video_147.mp4"""
"1","2025-11-22 23:16:49","HOST-041","4053208","C:\Program Files\Java\jre1.8.0_291\bin\java.exe","C:\Windows\System32\services.exe","DOMAIN\user36","""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service_10.jar""","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service_10.jar"""
"1","2025-11-20 20:33:44","HOST-183","6962961","C:\Program Files\Microsoft VS Code\Code.exe","C:\Windows\explorer.exe","DOMAIN\user95","""C:\Program Files\Microsoft VS Code\Code.exe"" ""C:\Projects\repo11\README.md"" --session c13768","""c:\program files\microsoft vs code\code.exe"" ""c:\projects\repo11\readme.md"" --session c13768"
"1","2025-11-27 13:36:51","HOST-377","9305756","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user173","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user173\AppData\Local\551a8a"" https://docs.company.com/page42","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user173\appdata\local\551a8a"" https://docs.company.com/page42"
"1","2025-11-20 13:01:10","HOST-271","6842519","C:\Windows\System32\cmd.exe","C:\Windows\explorer.exe","DOMAIN\user112","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user112 && echo 72d69b""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user112 && echo 72d69b"""
